,LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
1006,-81.0254204,29.2032917,345,s martin luther king blvd  & 347,,daytona-beach,volusia,fl,,,25cff7c22d8a2ddc
1007,-81.0232075,29.1993972,543,s martin luther king blvd  & 551,,daytona-beach,volusia,fl,,,66c6e287c6729b9b
1008,-81.02259980000001,29.1979815,633,s martin luther king blvd  & 635,,daytona-beach,volusia,fl,,,5ed0e6795ffe98b4
1009,-81.02763359999999,29.2063891,200,s martin luther king blvd  & 202,,daytona-beach,volusia,fl,,,21be27e0d93aa7b7
1010,-81.02645629999999,29.203297999999997,400,s martin luther king blvd  etal,,daytona-beach,volusia,fl,,,3b6b05376a557044
1011,-84.2594171,30.172817900000002,2438,dr martin luther king jr rd,,east-wakulla,wakulla,fl,,,0a91ca2c740b2440
1012,-85.5372187,30.789018199999997,538,538ab martin luther king dr,,chipley,washington,fl,,,5fe86fd374704d60
1013,-82.63589549999999,30.1985985,187,martin luther king st ne,,lake-city,columbia,fl,,,9ee0ab55ba32c6fd
1014,-82.63855840000001,30.198299100000003,170,martin luther king st nw,,lake-city,columbia,fl,,,a8230cac208dd78a
1015,-85.64827640000001,30.179983399999998,1810,mlk blvd,,panama-city,bay,fl,,,0b1ca88c345c9236
1016,-85.6501315,30.1465398,106,mlk blvd n,,panama-city,bay,fl,,,83058523a3913461
1017,-85.65003349999999,30.161358399999997,7121,7121/2 mlk blvd,,panama-city,bay,fl,,,8dfa50b095e43976
1018,-85.65068079999999,30.1614658,7131,7131/2 mlk blvd,,panama-city,bay,fl,,,8c6d5fa38ffa58ac
1019,-85.0393435,30.436161199999997,,preston & mlk ave,,blountstown,calhoun,fl,,,59dfaf829490780d
1020,-85.040397,30.435609499999998,,azalea & mlk dr,,blountstown,calhoun,fl,,,2b5a51f5efdc496f
1021,-85.038033,30.4361733,,river & mlk st,,blountstown,calhoun,fl,,,d4c9e1feae1ab16d
1022,-85.0376005,30.436281400000002,,gadsden & mlk st,,blountstown,calhoun,fl,,,314f5d038cf0b572
1023,-84.99328440000001,29.727063300000005,120,mlk aj's bar & grill blvd,,apalachicola,franklin,fl,,,e8d6e6c07502304d
1024,-82.5204739,27.980086800000002,,air cargo & mlk rd,,tampa,hillsborough,fl,,,0dd0bfbabff5d415
1025,-82.4265764,27.9812036,,e mlk bv,,tampa,hillsborough,fl,,,6d7bd5d73de87c3e
1026,-82.11400490000001,28.0149477,110,s warnell & mlk st,,plant-city,hillsborough,fl,,,843beb34d0e37807
1027,-82.1096292,28.0150283,1508,e dr  mlk  jr blvd,,plant-city,hillsborough,fl,,,2de80f4433cd4a93
1028,-82.1099554,28.015023499999998,1502,e dr  mlk jr blvd,,plant-city,hillsborough,fl,,,01919978b413f9cd
1029,-82.11603609999999,28.014900800000003,916,dr mlk jr blvd,,plant-city,hillsborough,fl,,,755ae50348a61b40
1030,-82.11957530000001,28.0145126,405,e mlk blvd,,plant-city,hillsborough,fl,,,7650daf66d190165
1031,-82.11973259999999,28.014512300000003,,e mlk & lake st blvd,,plant-city,hillsborough,fl,,,984a2e2e27c16ad4
1032,-82.19002409999999,28.0026553,15514,mlk hy,,plant-city,hillsborough,fl,,,12dd53f835be85b5
1033,-82.2076565,27.9968125,3264,sydney dover & mlk rd,,plant-city,hillsborough,fl,,,d080d06de20dc5f5
1034,-82.195265,28.0008038,,e mlk  & tanner rd bv,,plant-city,hillsborough,fl,,,237d3e73b10e354f
1035,-82.2483195,27.989346299999998,,e mlk & shady acres blvd,,brandon,hillsborough,fl,,,88ffe9ed141fdd3f
1036,-82.5248662,27.981035499999997,4810,w mlk & west shore blvd,,tampa,hillsborough,fl,,,192f27926b607338
1037,-82.4737686,27.981740500000004,,riverside & mlk,,tampa,hillsborough,fl,,,979fef9c43c06dea
1038,-82.28299759999999,27.9821252,,w mlk bv,,brandon,hillsborough,fl,,,4756f70e1912be51
1039,-82.2724422,27.9855881,710,e mlk,,brandon,hillsborough,fl,,,2fe3d13ee1dd6ec6
1040,-82.4226037,27.981232000000002,3311,e mlk & 34th st blvd,,tampa,hillsborough,fl,,,02aa9059951c25d2
1041,-82.5162211,27.9822973,4408,n hubert & mlk av,,tampa,hillsborough,fl,,,3cc80731352a5c54
1042,-82.2430853,27.990700800000003,2901,mcintosh and mlk rd,,brandon,hillsborough,fl,,,603fea12e2ac6a6a
1043,-82.29202099999999,27.981285200000002,,w dr mlk jr bv,,brandon,hillsborough,fl,,,b419e4607285fdf7
1044,-82.5140292,27.981965000000002,4201,w mlk & lois blvd,,tampa,hillsborough,fl,,,83ba4fe3e1ba2b1f
1045,-82.3066864,27.981104600000002,,mlk & hewitt st,,brandon,hillsborough,fl,,,d21ffa4ce04a9dfd
1046,-82.47036120000001,27.981422100000003,800,w mlk,,tampa,hillsborough,fl,,,617b5edd105a1238
1047,-82.44950490000001,27.981236300000003,3906,10th & mlk bv st,,tampa,hillsborough,fl,,,6fb34916baa0d829
1048,-82.23575,27.991426399999998,,e mlk & gallagher rd,,plant-city,hillsborough,fl,,,1e2159b773eb1751
1049,-82.4799955,27.981063,1936,w mlk blvd,,tampa,hillsborough,fl,,,d1d8b19f0e780c80
1050,-83.863874,30.5430396,475,mlk blvd- (old s rhodes),,monticello,jefferson,fl,,,e3a91f89b86c2caa
1051,-83.86373329999999,30.5433929,405,s rhodes (mlk jr blvd),,monticello,jefferson,fl,,,7dedc919417ca69e
1052,-83.8633183,30.542494399999995,490,mlk blvd (old s rhodes),,monticello,jefferson,fl,,,74b7fafabc529169
1053,-83.8632253,30.5419397,520,mlk jr blvd (s rhodes),,monticello,jefferson,fl,,,7c85c07e0aae23a8
1054,-83.8632257,30.5403636,730,mlk jr (old-s rhodes st),,monticello,jefferson,fl,,,251ac9c378a3744e
1055,-83.8639844,30.5403205,705,dr mlk ave,,monticello,jefferson,fl,,,101863d145438b71
1056,-83.8632252,30.5399843,,s mlk jr & e second,,monticello,jefferson,fl,,,e038c83620f07039
1057,-83.8633959,30.539392100000004,,s mlk jr,,monticello,jefferson,fl,,,ac91d14cb303d41c
1058,-81.85950059999999,26.6405564,2000,cranford ave/2600 dr mlk jr blvd,,fort-myers,lee,fl,,,007e3c230c5b8c88
1059,-86.665788,30.4341097,,mlk jr blvd,,fort-walton-beach,okaloosa,fl,,,f3fea71501ee1ab5
1060,-86.66610109999999,30.4317316,,mlk jr blve,,fort-walton-beach,okaloosa,fl,,,1f5b8e7fd7831c0b
1061,-81.9652714,27.893248600000003,302,dr mlk jr ave,,bartow,polk,fl,,,aba17aa0795208fe
1062,-81.62219870000001,28.121738099999998,1511,n mlk jr way,,haines-city,polk,fl,,,cf7aac7ea5eaec6d
1063,-81.62243740000001,28.118423999999997,,avenue a & mlk,,haines-city,polk,fl,,,88058e722b79fddc
1064,-81.8051248,27.7470451,220,sw dr mlk jr st sw,,bartow,polk,fl,,,eeb12da8217ecd73
1065,-81.9656546,27.8914228,,dr mlk jr ave se,,bartow,polk,fl,,,438da4698d71b0e8
1066,-81.96895079999999,27.899743400000002,18211,dr mlk jr ave ne,,bartow,polk,fl,,,b24480ca0edeb43d
1067,-81.82612440000001,27.891072499999996,1715,1/2 mlk blvd,,bartow,polk,fl,,,9e5d5be9e8ba7eb0
1068,-81.9610872,28.0538028,915,915 1/2 & 917 mlk ave,,lakeland,polk,fl,,,e57466973303620d
1069,-81.5940792,27.9039922,303,n mlk blvd,,lake-wales,polk,fl,,,a95553fdb9f7cd31
1070,-80.03642099999999,39.3444225,39,luther st,,GRAFTON,,wv,,,45c80daea811b261
1071,-95.3800153,29.8466784,65,luther  st,,HOUSTON,,tx,77076,1207885,ee2f2983451f29c1
1072,-95.3359783,29.6740922,7425,martin luther king  blvd,,HOUSTON,,tx,77033,204717,74a9081a9e330747
1073,-95.6648783,30.0997845,23407,lutheran cemetery  rd,,UNINCORPORATED,,tx,77375,725235,6ad09a7f22841160
1074,-95.7135442,30.013861699999996,19520,lutheran cemetary  rd,,UNINCORPORATED,,tx,77429,1108712,dd9f6eb96100fdd2
1075,-95.66507309999999,30.096992600000004,16008,lutheran school  rd,,UNINCORPORATED,,tx,77375,1248661,cd61ab5e8a08abbb
1076,-95.5693952,30.1324725,25630,zion lutheran cemetery  rd,,UNINCORPORATED,,tx,77375,684735,a6d27639a86d1f99
1077,-94.98278690000001,29.7293364,512,martin luther king  st,,BAYTOWN,,tx,77520,1037329,d77bab3f32974bb1
1078,-95.6706937,30.0971151,23010,lutheran church  rd,,UNINCORPORATED,,tx,77377,744515,a669b1ccea486576
1079,-95.6729565,30.0944002,16435,lutheran school,,UNINCORPORATED,,tx,77375,698580,546e47c920ffe6ba
1080,-95.2859995,29.998248800000002,9118,martin luther king  dr,,HOUSTON,,tx,77338,666172,7c713fa945a5bb50
1081,-95.3758218,29.846846799999998,153,luther,,HOUSTON,,tx,77076,464285,b1796a1dd2348e35
1082,-95.3360146,29.652556699999998,9015,martinpluther king  blvd,,HOUSTON,,tx,77033,187159,6aea472b63df6590
1083,-96.6008885,32.8758022,3406,luther ln,,city_of_garland,,tx,75043,,acd4347ef4c385a0
1084,-97.29033259999999,32.721038199999995,2501,martin luther king fwy,,FORT WORTH,,tx,76105,,81c550265d2f6faf
1085,-97.0843897,32.7221811,1701,martin luther dr,,ARLINGTON,,tx,76010,,6e7d7cc200740df4
1086,-97.29685649999999,32.723724,1908,martin luther king,,FORT WORTH,,tx,76104,,ad38347600a41a8f
1087,-97.22679699999999,32.857482899999994,7301,luther ct,,NORTH RICHLAND HILLS,,tx,76180,,b2da58ef042e354c
1088,-96.5433524,33.765364899999994,613,martin luther king st,,texoma-counties,,tx,75020,,6f75349f4a756f0c
1089,-97.11358709999999,33.6524245,2300,luther ln,,texoma-counties,,tx,76240,,277b45d7237bd280
1090,-96.6003223,32.875402,3502,luther ln,,dallas,,tx,,,8d49dad2553ca345
1091,-96.7698661,32.7673506,2618,martin luther king jr blvd,,dallas,,tx,,,af01923841e2d133
1092,-96.8922739,32.6513173,215,martin luther cir,,dallas,,tx,,,c7459998db7bca1c
1093,-96.9707098,32.9228397,39,luther rd,,dallas,,tx,,,2b243e666565ec8d
1094,-96.74855040000001,32.7351709,5700,luther st,,dallas,,tx,,,41d2a2cb4ad9d2f7
1095,-97.1637003,30.005016100000002,304,sw   martin luther king dr,,SMITHVILLE,BASTROP,tx,78957,,ae99c70a75917534
1096,-97.3617331,30.3358006,817,s   martin luther king jr blvd,,ELGIN,BASTROP,tx,78621,,0e67658df7175bf9
1097,-97.36775290000001,30.3499907,105,n   martin luther king jr blvd,,ELGIN,BASTROP,tx,78621,,de88626947781037
1098,-97.16140909999999,30.003569,100,se   martin luther king dr,,SMITHVILLE,BASTROP,tx,78957,,007b16f9aef722e3
1099,-97.1506323,29.999040700000002,1204,se   martin luther st,,SMITHVILLE,BASTROP,tx,78957,,312eebef1084b29b
1100,-97.3108898,30.1035844,303,martin luther king jr dr,,BASTROP,BASTROP,tx,78602,,6e0d9d3ec5009e53
1101,-97.461892,30.0308792,110,luther ln,,CEDAR CREEK,BASTROP,tx,78612,,56b18e65e41b0337
1102,-96.8290086,29.988470500000002,3782,luther hill rd,,LA GRANGE,149,tx,78945,,8e50c13a23a52e8f
1103,-97.1029795,29.691972800000002,503,martin luther king st,,FLATONIA,149,tx,78941,,1d46661ac0845b38
1104,-97.7310487,30.2781796,709,e   martin luther king jr blvd,,AUSTIN,TRAVIS,tx,78701,,d92c3069485206df
1105,-97.7377819,30.280299199999998,105,w   martin luther king jr blvd,,AUSTIN,TRAVIS,tx,78701,,231a3d62ca4f1d31
1106,-97.678737,30.541357,900,luther peterson pl,,ROUND ROCK,WILLIAMSON,tx,78681,,3e279e2ff72c50a7
1107,-97.69411720000001,30.6113212,628,luther dr,,GEORGETOWN,WILLIAMSON,tx,78628,,1ed7e982a80aa009
1108,-97.6805939,30.633797499999996,1105,martin luther king jr st,,GEORGETOWN,WILLIAMSON,tx,78626,,23c529b5ae1f728a
1109,-97.6559118,29.8724278,1201,e   mlk jr industrial blvd,, ,CALDWELL,tx,78644,,aca073cb1d63e60c
1110,-97.6700225,29.860611699999996,120,w   mlk industrial blvd w,, ,CALDWELL,tx,78644,,b317845d7578710f
1111,-97.94470770000001,29.878982899999997,517,w   mlk dr,,SAN MARCOS,HAYS,tx,78666,,e9ddf6fc5c721ed2
1112,-97.9404987,29.879842100000005,110,e   mlk dr,,SAN MARCOS,HAYS,tx,78666,,366c1bca3b0c5c96
1113,-97.94687590000001,29.8763548,801,mlk dr,,SAN MARCOS,HAYS,tx,78666,,6a8a2e650c194454
1114,-97.900724,29.602058399999997,4410,luther rd,,SEGUIN,,tx,78155,,2c959a62d3de2be1
1115,-97.70801379999999,30.2820679,2910 1/2,e martin luther king jr blvd,,city_of_austin,,tx,,,64ded44d25a64505
1116,-97.74090090000001,30.281231,303,w martin luther king jr blvd,,city_of_austin,,tx,,,d032c002adb399ba
1117,-97.7234152,30.292118199999997,921,luther ln,,city_of_austin,,tx,,,e7354fb1b888539c
1118,-95.44604050000001,30.303386199999995,700,dr martin luther king jr pl s,,CONROE,,tx,77301,,4cf33e188013bab3
1119,-95.4526329,30.3038495,209,dr martin luther king jr pl n,,CONROE,,tx,77301,,221e1f25094252cc
1120,-95.4409656,30.3060705,1001,martin luther king blvd,,,,tx,,,4b227e6591db5701
1121,-95.4884617,30.4235075,811 1/2,w martin luther king blvd,,WILLIS,,tx,77378,,ff65e0e546d8bc3d
1122,-95.7035613,30.402897499999998,729,martin luther king jr dr,,MONTGOMERY,,tx,77356,,35db191fa3798cae
1123,-95.7060676,30.408887100000005,,dr martin luther king dr,,MONTGOMERY,,tx,77356,,9d32d7e997df8b9f
1124,-95.70701190000001,30.409518900000002,1790,dr martin luther king jr dr,,MONTGOMERY,,tx,77356,,e5d6df44824c13bc
1125,-95.44940629999999,30.302469300000002,405,martin luther,,,,tx,,,ac33a1acee59a8b3
1126,-95.5586163,30.343148699999997,135,luther ln,,CONROE,,tx,77304,,6165c5b5a41d7332
1127,-95.4477435,30.303122499999997,507,mlk place s,,CONROE,,tx,77301,,3ef86bafe51c934f
1128,-95.4484932,30.305291399999998,508,mlk place,,CONROE,,tx,77301,,ac90954b1d39605f
1129,-97.0506728,33.036335,3717,luther ln,,city_of_flower_mound,,tx,,,303bde4941fe956c
1130,-98.4739046,29.4127577,318,martin luther king dr,,bexar,,tx,,,9b536f7ed7a9a263
1131,-98.49152990000002,29.4733472,102,luther dr,,bexar,,tx,,,f1fba4a1a72cf00b
1132,-98.4447383,29.412884499999997,2508,martin luther king,,bexar,,tx,,,c3b41c354f474a0b
1133,-94.63994890000001,31.595861,1901,martin luther king jr blvd,,NACOGDOCHES,,tx,,,6f1f8c44c53b65af
1134,-97.34209940000001,31.082256400000002,1305,martin luther king jr ln,,city_of_temple,,tx,,,a916a40c2141bce2
1135,-97.3409005,31.084974100000004,1005,s martin luther king jr dr,,city_of_temple,,tx,,,1d398cbc45f6c074
1136,-97.3374335,31.0961047,10,n martin luther king jr dr,,city_of_temple,,tx,,,23210901547f3cd1
1137,-97.31947579999999,31.214967600000005,1940,luther curtis rd,,city_of_temple,,tx,,,62dc9bdef9167833
1138,-96.5451473,29.710655300000003,815,martin luther king,, ,,tx, ,,447571a26291590d
1139,-94.7166804,32.4644604,2307,mlk bl,,city_of_longview,,tx,,,61ca2eb55e20564b
1140,-94.7169543,32.4551343,3107,mlk  bl,,city_of_longview,,tx,,,b415f718d7645305
1141,-96.83194990000001,32.378717200000004,1402,dr martin luther king jr blvd,,WAXAHACHIE,ELLIS,tx,75165,,1baa7548705efd0b
1142,-96.4979257,32.840362,106,luther ln,,HEATH,,tx,,,34b23fffff19f87d
1143,-98.4262884,29.413243400000002,3314,martin luther king dr,,san_antonio,,tx,,,d3989b31987f92d7
1144,-98.48746740000001,29.4733419,244,luther dr,,san_antonio,,tx,,,1a36162bd937c0b3
1145,-97.4085974,30.5649023,111,e martin luther king jr blvd,,williamson,,tx,76574,,2d3ed2b0f3457231
1146,-97.4121691,30.564663899999996,310,w martin luther king jr blvd,,williamson,,tx,76574,,73a2f02a45a7fde3
1147,-97.68126109999999,30.5468939,910,luther peterson pl,,williamson,,tx,78665,,83560cf3b86dae5a
1148,-97.6939818,30.6119016,625,luther dr,B,williamson,,tx,78628,,776cc148fa1f528e
1149,-97.6812473,30.639405,404,martin luther king jr st,,williamson,,tx,78626,,6a6363ae7ee5e3fd
1150,-98.42629620000001,29.4132484,3314,martin luther king dr,,city_of_san_antonio,,tx,,,11864f39331d11f8
1151,-98.48747519999999,29.473346999999997,244,luther dr,,city_of_san_antonio,,tx,,,f011c039b392819c
1152,-97.678737,30.541357,900,luther peterson pl,,round_rock,,tx,78681,,201859af22f5cd26
1153,-97.1105613,31.5590959,1410,martin luther king jr blvd,,Waco,,tx,76704,,a50ac13166ed8d2a
1154,-97.1136051,31.5605159,1104,s martin luther king jr blvd,,Waco,,tx,76704,,8b653771ead9deed
1155,-97.1082601,31.5586303,1816,martin luther king jr blvd rear,,Waco,,tx,76704,,e075e47acd27cded
1156,-97.14171,31.572552,1500,n martin luther king jr blvd,,Waco,,tx,76704,,d49a26c67a848d68
1157,-97.1213017,31.559510600000003,201,martin luther king jr blvd -rear,,Waco,,tx,76704,,0134d990c5a19e0b
1158,-97.1124792,31.5596609,,martin luther king jr blvd -row,,Waco,,tx,76704,,4f2fbf1240081cb4
1159,-97.1114979,31.559743100000006,1310,martin luther king jr blvd -1314,,Waco,,tx,76704,,41cf9ec2cfbd9746
1160,-80.6327662,34.913272799999994,6601,luther ln,,union,,nc,,,57aef219d5a9433d
1161,-82.7270892,35.24215220000001,,lutheran church,,transylvania,,nc,,,7529323d5629de99
1162,-82.2204227,35.428815,135,luther burbank dr,,CHIMNEY ROCK,,nc,28746,,de1eb9f7f4eb7877
1163,-79.41015829999999,35.165437700000005,1519,luther way,,SP,,nc,28387,,eae3a7371a53a239
1164,-80.4586392,35.6649102,423,n martin luther king jr ave,,SALISBURY,,nc,28144,,faa94b90d246ff37
1165,-80.4678005,35.6594685,422,s martin luther king jr ave,,SALISBURY,,nc,28144,,27d241ddf65ecf7d
1166,-80.48242979999999,35.6443653,1988,lutheran synod dr,,SALISBURY,,nc,28144,,99d76a1c29481948
1167,-80.4804072,35.647402500000005,212,luther ln,,SALISBURY,,nc,28144,,2b4fc8559f6ff238
1168,-79.0590557,35.9523903,1321,martin luther king jr blvd,,orange,,nc,27516,,2504591862f2781a
1169,-79.0556931,35.9194867,620,martin luther king jr,601,orange,,nc,27514,,541e513558c2e315
1170,-79.0550434,35.947709100000004,1208,martin luther king jr blvd,500,orange,,nc,27516,,6ef9a5c0c2fb4998
1171,-79.07747990000001,36.0500348,2313,luther dr,,orange,,nc,27278,,ab5423948ca7781d
1172,-79.75499980000001,36.028904499999996,1414,phifer-luther ct,,city_of_greensboro,,nc,27406,,462983d08cf00d62
1173,-79.773234,36.0414034,2240,martin luther king jr dr,,city_of_greensboro,,nc,27406,,6f053d14f178ca6c
1174,-79.76891459999999,36.0741609,112,luther st,,city_of_greensboro,,nc,27401,,628f442dcea9adea
1175,-79.763448,36.0782068,2112,lutheran st,,city_of_greensboro,,nc,27401,,d477a5a6d5469755
1176,-79.7737694,36.0481303,2031,martin luther king jr  dr,A,city_of_greensboro,,nc,27406,,9985aef44c9b2427
1177,-77.880107,35.7071086,2210,martin luther king jr pkwy se,,wilson,,nc,27893,,291a5df628565788
1178,-77.8862541,35.713601000000004,1913,martin luther king jr pkwy e,BLDG G,wilson,,nc,27893,,616f1fcc8cd62ad7
1179,-77.83118590000001,35.8611583,101,martin luther king jr cir,,wilson,,nc,27878,,da0d5f1d137c0839
1180,-78.05874200000001,35.706790000000005,6700,luther rd,SWPOT STOR,wilson,,nc,27893,,a8845490cbac35fa
1181,-77.63487109999998,35.7860127,305,s martin luther king jr st,,wilson,,nc,27864,,4a7c8a140ef40709
1182,-77.6327465,35.7894145,102,n martin luther king jr st,,wilson,,nc,27864,,70dd4e1266584afa
1183,-82.1329449,35.233923700000005,300,luther durham rd,,polk,,nc,,,8e609426d04461d9
1184,-77.05144969999999,35.545027000000005,142,e martin luther king jr dr,,Washington,,nc,27889,,f2d445dbb19212d8
1185,-77.05323940000001,35.5459687,114,w martin luther king jr dr,,Washington,,nc,27889,,5353fe0c67191869
1186,-80.8494455,35.2281806,424,w martin luther king jr bv,,CHARLOTTE,,nc,28202,75836,bf6a7f0b2c01c3ee
1187,-80.8302861,35.2093175,1703,luther st,,CHARLOTTE,,nc,28204,115170,18b4a70f5af0682d
1188,-80.845853,35.2243936,110,e martin luther king jr bv,,CHARLOTTE,,nc,28202,116190,489e29b16b7789cf
1189,-80.7442772,35.0712969,3903,luthers rock ct,,CHARLOTTE,,nc,28270,227376,8d0496f523cbd1bc
1190,-82.74765909999999,35.549010700000004,787,n luther rd,,buncombe,,nc,28715,,3f26c9c1830c095f
1191,-82.7389964,35.5384891,75,luther rd,,buncombe,,nc,28715,,1f4da92163be9674
1192,-82.67176440000001,35.547175,99999,bessie luther blvd,,buncombe,,nc,28715,,435ad2080ee67950
1193,-82.6891999,35.5729346,123,pete luther rd,,buncombe,,nc,28715,,acfcbfdd8f8cd913
1194,-82.6870832,35.578586,10,luther cove rd,,buncombe,,nc,28715,,ef5841e3879d0e80
1195,-82.6851462,35.5798536,2,luther woods dr,,buncombe,,nc,28715,,f01086368916c45c
1196,-82.60465429999999,35.5865314,52,luther st,,buncombe,,nc,28806,,f851f9f6b2f1896d
1197,-82.5493852,35.5892848,1,martin luther king jr dr,,buncombe,,nc,28801,,f5bd868d74a5bd6b
1198,-80.5933991,36.5052781,132,luther ridge ln,,MOUNT AIRY,,nc,27030-3964,,52b4413dffd42a27
1199,-80.5927172,36.5050827,,luther ridge tr,,MOUNT AIRY,,nc,27030,,4ea493a2df1b1149
1200,-78.6079378,34.6286206,106,martin luther king dr,,ELIZABETHTOWN,,nc,,,c6c9298e2aa43034
1201,-78.7874079,34.539274299999995,102,martin luther king jr dr,,BLADENBORO,,nc,,,a08dd78742974123
1202,-78.78646280000001,34.5386878,129,martinluther king jr dr,,BLADENBORO,,nc,,,943062545d2e79ed
1203,-78.839536,34.5829149,670,luther brisson rd,,BLADENBORO,,nc,,,ebfcb6af68e98500
1204,-78.9056856,35.938753399999996,519,martin luther king jr pkwy,,DURH,,nc,27713,71312,c7bc5d4a1876b142
1205,-78.9449194,36.063088,3136,luther rd,,DURH,,nc,27712,13077,31f95cdab4ec1fa0
1206,-78.9085122,35.9397232,637,martin luther king pkwy,,DURH,,nc,27713,104976,e6928690a397c75e
1207,-78.8935555,35.932632899999994,251,e martin luther king jr pkwy,,DURH,,nc,27713,97906,c0e99d69e08e3418
1208,-78.9294704,35.954575,1162,martin luther king jr          pkwy,,DURH,,nc,27707,125286,ca958bf3f58246bd
1209,-78.9318559,35.9566554,1172,martin luther king jr             pkwy,,DURH,,nc,27707,125288,790e3226ad4ecfb3
1210,-78.9006371,35.9377424,401,martin luther king jr blvd,,DURH,,nc,27713,126536,49f49fd8c8e9ef2f
1211,-78.9450625,36.0655545,4118,luther                         rd,,DURH,,nc,27712,128250,967166216bcdb490
1212,-83.5989031,35.311713299999994,100,luther bingham,,NANTAHALA GORGE,,nc,28713,,ca7c824eb2e2312c
1213,-77.79004959999999,35.320820899999994,406,martin luther king jr dr,,lenoir,,nc,,,3f17eb4238490a27
1214,-77.793076,35.315506899999995,102,martin luther king dr,,lenoir,,nc,,,515c4826c9778818
1215,-77.5727721,35.26399,,dr mlk jr bl,,lenoir,,nc,,,be2d286b7e10a812
1216,-77.5734938,35.259516,,e king st / dr mlk jr bl,,lenoir,,nc,,,a342ce25b1a0ec0c
1217,-80.48242990000001,35.6443653,1988,lutheran synod dr,,rowan,,nc,28144,,45a57d4266b84c05
1218,-80.4759766,35.6561634,809,s martin luther king jr av,,rowan,,nc,28144,,744e71a21bba76ff
1219,-80.4803459,35.647322100000004,212,luther ln,,rowan,,nc,28144,,1ddfe1e3a6b41822
1220,-80.46235329999999,35.663188899999994,204,n martin luther king jr av,,rowan,,nc,28144,,8dd0b7c5332d6666
1221,-80.4128422,35.5821314,265,luther barger rd,,rowan,,nc,28146,,509db68781e570a2
1222,-81.13625019999999,36.499962100000005,17,luther st,,alleghany,,nc,,,25940158832376d1
1223,-80.13168359999999,36.2856325,1107,martin luther king jr dr,,city_of_king,,nc,,,b455a76c1252fd97
1224,-80.1314663,36.28572379999999,1109,martin luther king jr rd,,city_of_king,,nc,,,a57f6027e0afc5bc
1225,-80.2420077,36.051999,3254,luther st,,forsyth,,nc,27127,,e61db29211aeba9b
1226,-80.22055470000001,36.073176700000005,1838,s martin luther king jr dr,,forsyth,,nc,27107,,39f9c8947d738a20
1227,-80.2316167,36.105338399999994,901,n martin luther king jr dr,APT E,forsyth,,nc,27101,,40062ac052310850
1228,-80.3063889,36.1655723,4986,luther green rd,,forsyth,,nc,27106,,a2929c8b31e1a36e
1229,-78.63784670000001,35.7688449,130,martin luther king jr blvd,,RALEIGH,,nc,,,66e2ecb01fcc54bc
1230,-78.59177729999999,35.7805581,171,luther rd,,RALEIGH,,nc,,,a5e6adaf84383c66
1231,-78.3100266,34.9901054,338,marin luther king jr blvd,,sampson,,nc,,,dcd789a7f271173f
1232,-78.5179394,34.9603198,,w dr martin luther king blvd,,sampson,,nc,,,d46d58e202f622a4
1233,-78.52243440000001,34.9603124,730,dr martin luther king blvd,,sampson,,nc,,,551b4a3c5fb8c497
1234,-78.5193479,34.95933,,w dr martin luther king jr blvd,,sampson,,nc,,,962cd9bc42a9488b
1235,-78.5156391,34.958376799999996,,w dr martin luther kin blvd,,sampson,,nc,,,d04766614e53739a
1236,-78.50961269999999,34.956621399999996,205,e dr martin luther king jr blvd,,sampson,,nc,,,243082aacb933b9a
1237,-78.5092724,34.9562546,270,e dr martin luther king blvd,,sampson,,nc,,,608f8191950fbea3
1238,-78.5076128,34.9548726,314,e dr martin luther ki,,sampson,,nc,,,a683efb236c907c8
1239,-78.50345949999999,34.9527924,608,dr martin luther king jr blvd,,sampson,,nc,,,f5bbe61ffc5e347b
1240,-78.3090774,34.9917813,357,mlk blvd,,sampson,,nc,,,92cf87ace4297eb0
1241,-78.3098127,34.9915899,,mlk jr blvd off,,sampson,,nc,,,99740c2f851548ec
1242,-78.30948149999999,34.9913126,,mlk jr blvd,,sampson,,nc,,,59ff402510999491
1243,-78.3110498,34.9904467,,mlk  blvd,,sampson,,nc,,,3b1a0c31f059ad58
1244,-78.514252,34.9602724,,w mlk blvd off,,sampson,,nc,,,c69655a27cbbd2b2
1245,-78.5158904,34.959337100000006,304,w mlk blvd,,sampson,,nc,,,8ca2214c2eeb12bc
1246,-78.5173219,34.9590741,407,w mlk jr blvd,,sampson,,nc,,,e0ad844a3f1416f0
1247,-78.51167559999999,34.9574225,,e mlk blvd,,sampson,,nc,,,07c682f8c3862557
1248,-80.30135250000001,35.261105900000004,17189,luther rd,,OAK,,nc,,,5cb7a981f70b8291
1249,-80.18821390000001,35.3481127,803,dr martin luther king jr dr,,ALB,,nc,,,0963f3e253bcb39f
1250,-80.0672513,36.3422608,1185,luther williams rd,,stokes,,nc,27042,,0d6cd0ea4e17ed4e
1251,-80.1276386,36.2865665,1236,martin luther king jr rd,,stokes,,nc,27052,,a50a07234e466d5b
1252,-80.09957,36.2780941,2268,martin luther king jr. rd,,stokes,,nc,27052,,65967076287fa6fe
1253,-80.09503959999999,36.2757879,2396,martin luther king rd,,stokes,,nc,27052,,26e22565fd0ce7e1
1254,-80.23044,36.104687899999995,801,north martin luther king jr drive,9A,WS,FORSYTH,nc,27101,,9adff3f65f34f273
